date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:10:49	32048/32048	---M--	200	added ('OK')	image/jpeg	etag:%22645c3540-7d30%22	https://simplify-living.ch/wp-content/uploads/2023/05/quino-al-4SNUcHPiC8c-unsplash-1024x683.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/05/quino-al-4SNUcHPiC8c-unsplash-1024x683.jpg	(from https://simplify-living.ch/contact/)
22:10:49	14867/14867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299786	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty12fa.js	(from https://simplify-living.ch/contact/)
22:10:51	18807/18807	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:10:55%20GMT	https://simplify-living.ch/wp-json/wp/v2/pages/1319	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/wp/v2/pages/1319.json	(from https://simplify-living.ch/contact/)
22:10:53	2071/2071	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:10:57%20GMT	https://simplify-living.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fcontact%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/oembed/1.0/embed2d57.json	(from https://simplify-living.ch/contact/)
22:10:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:10:57%20GMT	https://simplify-living.ch/?p=1319	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/indexd848.html	(from https://simplify-living.ch/contact/)
22:10:54	2231/2231	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:10:58%20GMT	https://simplify-living.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/oembed/1.0/embed030f	(from https://simplify-living.ch/contact/)
22:10:54	509/509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221fd-63fab591864e3%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/images/submit-spin.svg	(from https://simplify-living.ch/contact/)
22:10:54	62358/62358	---MCZ	200	added ('OK')	text/css	etag:W/%2268d5ff72-f396%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min.css?ver=1.9.8.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/css/frontend/classic/wpforms-base.min7fa3.css	(from https://simplify-living.ch/contact/)
22:10:54	18905/18905	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267ff2d62-49d9%22	https://simplify-living.ch/wp-includes/js/underscore.min.js?ver=1.13.7	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/underscore.min3ab8.js	(from https://simplify-living.ch/contact/)
22:10:55	1426/1426	---MCZ	200	added ('OK')	application/javascript	etag:W/%22632938ea-592%22	https://simplify-living.ch/wp-includes/js/wp-util.min.js?ver=6.8.3	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/wp-util.min32d4.js	(from https://simplify-living.ch/contact/)
22:10:55	51379/51379	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-c8b3%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min.js?ver=1.9.8.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/frontend/wpforms.min7fa3.js	(from https://simplify-living.ch/contact/)
22:10:55	1485/1485	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-5cd%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.9.8.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min7fa3.js	(from https://simplify-living.ch/contact/)
22:10:55	25308/25308	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-62dc%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min.js?ver=1.21.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/jquery.validate.min3c17.js	(from https://simplify-living.ch/contact/)
22:10:55	4014/4014	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-fae%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.min.js?ver=1.1.2	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/mailcheck.mincfa9.js	(from https://simplify-living.ch/contact/)
22:10:56	1713/1713	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-6b1%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/punycode.min.js?ver=1.0.0	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/lib/punycode.min8a54.js	(from https://simplify-living.ch/contact/)
22:10:56	1490/1490	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-5d2%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/share/utils.min.js?ver=1.9.8.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/share/utils.min7fa3.js	(from https://simplify-living.ch/contact/)
22:10:57	1057/1057	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268d5ff73-421%22	https://simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.min.js?ver=1.9.8.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/wpforms-lite/assets/js/frontend/fields/address.min7fa3.js	(from https://simplify-living.ch/contact/)
22:10:57	4169/4169	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:02%20GMT	https://gmpg.org/xfn/	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/index.html	(from https://gmpg.org/xfn/.)
22:10:57	8271/8271	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:02%20GMT	https://gmpg.org/xfn/join	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/join.html	(from https://gmpg.org/xfn/.)
22:10:58	22236/22236	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:02%20GMT	https://gmpg.org/xfn/background	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/background.html	(from https://gmpg.org/xfn/.)
22:10:58	8796/8796	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:02%20GMT	https://gmpg.org/xfn/tools	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/tools.html	(from https://gmpg.org/xfn/.)
22:10:58	3977/3977	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:02%20GMT	https://gmpg.org/xfn/helping	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/helping.html	(from https://gmpg.org/xfn/.)
22:10:58	2590/2590	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:03%20GMT	https://gmpg.org/xfn/feedback	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/feedback.html	(from https://gmpg.org/xfn/.)
22:10:59	8721/8721	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:03%20GMT	https://gmpg.org/xfn/creator	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator.html	(from https://gmpg.org/xfn/.)
22:10:59	11564/11564	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:03%20GMT	https://gmpg.org/xfn/and/	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and/index.html	(from https://gmpg.org/xfn/.)
22:10:59	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:04%20GMT	https://gmpg.org/xfn/and	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and.a4.delayed	(from https://gmpg.org/xfn/.)
22:11:00	16572/16572	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:04%20GMT	https://gmpg.org/xfn/more	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/more.html	(from https://gmpg.org/xfn/.)
22:11:00	4251/4251	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:04%20GMT	https://gmpg.org/xfn/press	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/press.html	(from https://gmpg.org/xfn/.)
22:11:00	4170/4170	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:04%20GMT	https://gmpg.org/xfn/index	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/index-2.html	(from https://gmpg.org/xfn/.)
22:11:00	1619/1619	---M--	200	added ('OK')	image/gif	etag:%227f56515-653-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-met.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/pix/intro/five-met.gif	(from https://gmpg.org/xfn/intro)
22:11:01	1612/1612	---M--	200	added ('OK')	image/gif	etag:%227f56512-64c-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-acqfr.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/pix/intro/five-acqfr.gif	(from https://gmpg.org/xfn/intro)
22:11:01	1391/1391	---M--	200	added ('OK')	image/gif	etag:%227f56517-56f-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-prof.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/pix/intro/five-prof.gif	(from https://gmpg.org/xfn/intro)
22:11:01	1187/1187	---M--	200	added ('OK')	image/gif	etag:%227f56513-4a3-3ef0a663b3680%22	https://gmpg.org/xfn/pix/intro/five-lovefam.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/pix/intro/five-lovefam.gif	(from https://gmpg.org/xfn/intro)
22:11:02	14867/14867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299818	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwentyf055.js	(from https://simplify-living.ch/en/about/)
22:11:03	16847/16847	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:07%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1317	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1317.json	(from https://simplify-living.ch/en/about/)
22:11:05	2114/2114	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:09%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fabout%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embededd2.json	(from https://simplify-living.ch/en/about/)
22:11:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:10%20GMT	https://simplify-living.ch/en/?p=1317	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/index1e59.html	(from https://simplify-living.ch/en/about/)
22:11:07	2271/2271	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:11:11%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fabout%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed24cf	(from https://simplify-living.ch/en/about/)
22:11:07	14867/14867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299820	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwentyf650.js	(from https://simplify-living.ch/en/method/)
22:11:08	24413/24413	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:13%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1521	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1521.json	(from https://simplify-living.ch/en/method/)
22:11:11	2081/2081	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:15%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fmethod%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embedb8ef.json	(from https://simplify-living.ch/en/method/)
22:11:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:15%20GMT	https://simplify-living.ch/en/?p=1521	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/indexbfcf.html	(from https://simplify-living.ch/en/method/)
22:11:12	2238/2238	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:11:16%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fmethod%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed6a9d	(from https://simplify-living.ch/en/method/)
22:11:12	14867/14867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299824	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty0a60.js	(from https://simplify-living.ch/en/services/)
22:11:14	32338/32338	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:18%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1318	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1318.json	(from https://simplify-living.ch/en/services/)
22:11:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:20%20GMT	https://simplify-living.ch/en/?p=1318	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/indexba61.html	(from https://simplify-living.ch/en/services/)
22:11:16	2090/2090	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:20%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fservices%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed2621.json	(from https://simplify-living.ch/en/services/)
22:11:19	2247/2247	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:11:22%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fservices%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embeddbe0	(from https://simplify-living.ch/en/services/)
22:11:20	34543/34543	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:24%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1642	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1642.json	(from https://simplify-living.ch/en/gallery/)
22:11:22	2085/2085	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:26%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fgallery%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embeda0f8.json	(from https://simplify-living.ch/en/gallery/)
22:11:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:26%20GMT	https://simplify-living.ch/en/?p=1642	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/index3515.html	(from https://simplify-living.ch/en/gallery/)
22:11:24	2242/2242	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:11:27%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fgallery%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed18ea	(from https://simplify-living.ch/en/gallery/)
22:11:24	14867/14867	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299826	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty236a.js	(from https://simplify-living.ch/en/contact/)
22:11:25	18901/18901	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:30%20GMT	https://simplify-living.ch/en/wp-json/wp/v2/pages/1319	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/wp/v2/pages/1319.json	(from https://simplify-living.ch/en/contact/)
22:11:27	2085/2085	---MC-	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:11:32%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fcontact%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embedbb37.json	(from https://simplify-living.ch/en/contact/)
22:11:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Oct%202025%2020:11:32%20GMT	https://simplify-living.ch/en/?p=1319	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/indexd848.html	(from https://simplify-living.ch/en/contact/)
22:11:29	0/-1	---M--	301	error ('')			https://gmpg.org/xfn/and	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and.bf.delayed	(from https://gmpg.org/xfn/)
22:11:29	2242/2242	---MCZ	200	added ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:11:33%20GMT	https://simplify-living.ch/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2Fen%2Fcontact%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/en/wp-json/oembed/1.0/embed4166	(from https://simplify-living.ch/en/contact/)
22:11:30	5209/5209	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:34%20GMT	https://gmpg.org/xfn/1	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/1.html	(from https://gmpg.org/xfn/join)
22:11:30	250/250	---M--	200	added ('OK')	image/gif	etag:%2264e1836a-fa-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-btn.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/xfn-btn.gif	(from https://gmpg.org/xfn/join)
22:11:31	9010/9010	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:35%20GMT	https://gmpg.org/xfn/creator-fr	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-fr.html	(from https://gmpg.org/xfn/tools)
22:11:31	8836/8836	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:35%20GMT	https://gmpg.org/xfn/creator-it	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-it.html	(from https://gmpg.org/xfn/tools)
22:11:31	8744/8744	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:36%20GMT	https://gmpg.org/xfn/creator-es	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-es.html	(from https://gmpg.org/xfn/tools)
22:11:31	8885/8885	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:36%20GMT	https://gmpg.org/xfn/creator-nl	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-nl.html	(from https://gmpg.org/xfn/tools)
22:11:32	8224/8224	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:36%20GMT	https://gmpg.org/xfn/creator-cs	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-cs.html	(from https://gmpg.org/xfn/tools)
22:11:32	8931/8931	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:36%20GMT	https://gmpg.org/xfn/creator-ja	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/creator-ja.html	(from https://gmpg.org/xfn/tools)
22:11:32	38834/38834	---M--	200	added ('OK')	image/png	etag:%22251c1f0b-97b2-3ef0a663b3680%22	https://gmpg.org/xfn/pix/mememememe.png	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/pix/mememememe.png	(from https://gmpg.org/xfn/and/)
22:11:33	7243/7243	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:37%20GMT	https://gmpg.org/xfn/and/foaf	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and/foaf.html	(from https://gmpg.org/xfn/and/)
22:11:33	11565/11565	---MC-	200	added ('OK')	text/html	date:Sun,%2012%20Oct%202025%2020:11:37%20GMT	https://gmpg.org/xfn/and/index	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and/index-2.html	(from https://gmpg.org/xfn/and/)
22:11:33	51/51	---M--	200	added ('OK')	text/css	etag:%2264e18318-33-3ef0a663b3680%22	https://gmpg.org/xfn/count.css	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/count.css	(from https://gmpg.org/xfn/more)
22:11:34	140/140	---M--	200	added ('OK')	image/gif	etag:%2264e1836c-8c-3ef0a663b3680%22	https://gmpg.org/xfn/xfn-mini.gif	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/xfn-mini.gif	(from https://gmpg.org/xfn/more)
22:11:34	0/-1	---M--	301	error ('')			https://gmpg.org/xfn/and	C:/My%20Web%20Sites/simplify-living/gmpg.org/xfn/and.ce.delayed	(from https://gmpg.org/xfn/index)
22:11:36	87553/87553	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%22654b2791-15601%22	https://simplify-living.ch/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/jquery/jquery.minf43b.js	(from https://simplify-living.ch/)
22:12:11	792083/792083	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://simplify-living.ch/wp-content/uploads/2023/09/2bett-scaled.jpg	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/09/2bett-scaled.jpg	(from https://simplify-living.ch/)
22:12:18	9894/9894	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268c8ced3-26a6%22	https://simplify-living.ch/wp-content/plugins/translatepress-multilingual/assets/js/trp-frontend-language-switcher.js?ver=2.10.5	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/translatepress-multilingual/assets/js/trp-frontend-language-switcher4d48.js	(from https://simplify-living.ch/)
22:12:18	15073/15073	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2268e32fdf-3ae1%22	https://simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=3.32.4	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min4a4c.js	(from https://simplify-living.ch/)
22:12:23	13577/13577	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2264d32064-3509%22	https://simplify-living.ch/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://simplify-living.ch/)
22:12:28	275544/-1	---M--	200	added ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:12:27%20GMT	https://simplify-living.ch/wp-json/	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/index.html	(from https://simplify-living.ch/)
22:12:33	64790/64790	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:12:30%20GMT	https://simplify-living.ch/wp-json/wp/v2/pages/1316	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/wp/v2/pages/1316.json	(from https://simplify-living.ch/)
22:13:00	14534/14534	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-38c6%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.event.move.js	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.event.move.js	(from https://simplify-living.ch/)
22:13:02	822/822	UR-MCZ	200	updated ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:12:34%20GMT	https://simplify-living.ch/xmlrpc.php?rsd	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/xmlrpc0db0.php	(from https://simplify-living.ch/)
22:13:03	14867/14867	UR-MCZ	200	updated ('OK')	application/javascript	etag:W/%2265684ad6-3a13%22	https://simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty.js?ver=1760299758	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/plugins/beaf-before-and-after-gallery/assets/js/jquery.twentytwenty16c4.js	(from https://simplify-living.ch/)
22:13:03	1205/1205	URF---	200	untouched ('OK%20(cached)')	image/png		https://simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-32x32.png	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-content/uploads/2023/09/cropped-cropped-cropped-SL_logo_bt-1-32x32.png	(from https://simplify-living.ch/)
22:13:03	2044/2044	UR-MC-	200	updated ('OK')	application/json	date:Sun,%2012%20Oct%202025%2020:12:38%20GMT	https://simplify-living.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2F	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/oembed/1.0/embedb87d.json	(from https://simplify-living.ch/)
22:13:03	2206/2206	UR-MCZ	200	updated ('OK')	text/xml	date:Sun,%2012%20Oct%202025%2020:13:07%20GMT	https://simplify-living.ch/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsimplify-living.ch%2F&format=xml	C:/My%20Web%20Sites/simplify-living/simplify-living.ch/wp-json/oembed/1.0/embed7632	(from https://simplify-living.ch/)
